COMMUNE_NL,COMMUNE_FR,COMMUNE_DE,PKANCODE,STREET_NL,STREET_FR,STREET_DE,HUISNR,LAT,LON
Lille,,,2275,Wechelsebaan,,,67,51.2471780428,4.81833837867
Lille,,,2275,Balsakker,,,65,51.2376542314,4.81224827733
Lille,,,2275,Heerle,,,12,51.2185782232,4.86479797813
Lille,,,2275,Lichtaartsesteenweg,,,23,51.2254046721,4.83711342032
Lille,,,2275,Akkerstraat,,,49,51.2471393495,4.8226741569
Lille,,,2275,De Dijken,,,33,51.2462186441,4.82841977081
Lille,,,2275,Duinenweg,,,7A,51.2776547639,4.79638923387
Lille,,,2275,Moereind,,,2,51.2578505846,4.79953683391
Lille,,,2275,Heggelaan,,,58,51.222282424,4.83182262293
Lille,,,2275,Houtakkerstraat,,,16,51.270438098,4.86514299875
Lille,,,2275,Dr.Tricotstraat,,,5,51.2281012056,4.83879488179
Lille,,,2275,Lichtaartsesteenweg,,,14,51.2254115058,4.8360919743
Lille,,,2275,Molenpad,,,6,51.2712029507,4.87115690149
Lille,,,2275,Zittaart,,,21,51.2193598667,4.80891826095
Lille,,,2275,Beersebaan,,,37,51.2699030288,4.86665770243
Lille,,,2275,Kloosterstraat,,,49,51.2641027348,4.86376305338
Lille,,,2275,Veldstraat,,,2,51.2403531377,4.81759527294
Lille,,,2275,Oostmalsebaan,,,14,51.264581351,4.78440832961
Lille,,,2275,Duivenstraat,,,8,51.2487579512,4.81899713697
Lille,,,2275,Violetlaan,,,18,51.2717378017,4.87300498816
Lille,,,2275,Pastorijstraat,,,61,51.2675010233,4.79333759613
Lille,,,2275,Doolstraat,,,22,51.2624008478,4.86895443545
Lille,,,2275,Boskapelstraat,,,56,51.2340016391,4.82200897608
Lille,,,2275,Gebroeders De Winterstraat,,,119,51.2581728868,4.80072449406
Lille,,,2275,Heiend,,,54,51.233937838,4.81708326172
Lille,,,2275,Vlimmersebaan,,,92,51.2701205226,4.7864717325
Lille,,,2275,Molenheide,,,11,51.2703208625,4.78941392372
Lille,,,2275,Schoolstraat,,,19,51.2675149981,4.864559463
Lille,,,2275,Vlimmersebaan,,,108,51.2714690327,4.78642423791
Lille,,,2275,Houtzijde,,,53,51.2524175496,4.83113367928
Lille,,,2275,Vlinderweg,,,13A,51.274468808,4.79255761625
Lille,,,2275,Valvekenstraat,,,88,51.2530261917,4.82840681876
Lille,,,2275,De Nefstraat,,,54,51.2695287952,4.87062170115
Lille,,,2275,Hemeldonk,,,27,51.2733803737,4.85164327733
Lille,,,2275,Oevelenberg,,,12,51.2575839163,4.82011752961
Lille,,,2275,Messemakersstraat,,,41,51.2586091261,4.86289522883
Lille,,,2275,Kardinaal Cardijnlaan,,,58,51.2340621386,4.83926656672
Lille,,,2275,Turnhoutsebaan,,,70,51.2769024066,4.88572972703
Lille,,,2275,Messemakersstraat,,,18,51.2591065345,4.86059284403
Lille,,,2275,Oude Lillebaan,,,10,51.262205891,4.85845919201
Lille,,,2275,Kloosterstraat,,,122,51.2594956218,4.85490731928
Lille,,,2275,Hemeldonk,,,19,51.272671613,4.85327506909
Lille,,,2275,Pulsebaan,,,88,51.2579924851,4.78115743119
Lille,,,2275,Bersegembaan,,,59,51.2798570758,4.7915443304
Lille,,,2275,Brulens,,,14,51.2645754986,4.85867898532
Lille,,,2275,Zagerijstraat,,,46,51.2329790662,4.82115215239
Lille,,,2275,Poederleese weg,,,51,51.2360334588,4.82744147171
Lille,,,2275,Visbeekbaan,,,45a,51.2688154192,4.79425456851
Lille,,,2275,Zand,,,121,51.2592604726,4.80026014025
Lille,,,2275,Doolstraat,,,47,51.2602812519,4.86738776503
Lille,,,2275,Hemeldonk,,,44,51.275149948,4.85090902679
Lille,,,2275,Kosterstraat,,,20,51.2667632954,4.87301553786
Lille,,,2275,Baan,,,90,51.2393313319,4.86050687243
Lille,,,2275,Lilsesteenweg,,,2,51.2311958819,4.83260852144
Lille,,,2275,Hemeldonk,,,15A,51.2723630656,4.85381708835
Lille,,,2275,S. Daneelsstraat,,,18,51.2721807154,4.86844130144
Lille,,,2275,S. Daneelsstraat,,,9,51.2724480285,4.86808020543
Lille,,,2275,Karrewiel,,,28,51.2754138662,4.79405213582
Lille,,,2275,Puttekensberg,,,19,51.2674406091,4.80637435987
Lille,,,2275,Puttekensberg,,,14,51.266801031,4.80779465751
Lille,,,2275,Meikloklaan,,,1,51.2728488275,4.87132385112
Lille,,,2275,Hulsbos,,,7,51.2258422426,4.83113626707
Lille,,,2275,S. Daneelsstraat,,,34,51.273278906,4.87031194919
Lille,,,2275,Molenheidedreef,,,30,51.2722651339,4.7991735744
Lille,,,2275,Gierlebaan,,,106,51.2507725371,4.84005930371
Lille,,,2275,Poederleese weg,,,97,51.2330340576,4.83058447948
Lille,,,2275,Gagelveld,,,26,51.238675119,4.82875106418
Lille,,,2275,Gebroeders De Winterstraat,,,89,51.2599179749,4.79613017963
Lille,,,2275,Beek,,,52,51.2343881852,4.83415428949
Lille,,,2275,Gebroeders De Winterstraat,,,76,51.2586524075,4.79789099796
Lille,,,2275,Schoolstraat,,,74,51.2711209396,4.86030549803
Lille,,,2275,Houtzijde,,,14,51.2479249843,4.83070864703
Lille,,,2275,Gierlebaan,,,4,51.2418882157,4.82365010831
Lille,,,2275,De Weverkens,,,8,51.2544891176,4.76915409781
Lille,,,2275,Boskant,,,46,51.2422715846,4.81822395701
Lille,,,2275,Kapelstraat,,,11,51.2438548314,4.82368981193
Lille,,,2275,De Weverkens,,,12,51.2553586471,4.76836015131
Lille,,,2275,Beulk,,,120,51.2587138465,4.77326811117
Lille,,,2275,Zittaartse heide,,,2,51.2277699597,4.82140745191
Lille,,,2275,Broekzijstraat,,,12,51.2320011229,4.8104905515
Lille,,,2275,Hoeksken,,,29,51.2417897151,4.82583523135
Lille,,,2275,Turnhoutsebaan,,,80,,
Lille,,,2275,Houtakkerstraat,,,15,51.2704105605,4.86444403188
Lille,,,2275,Hulsbos,,,15,51.2265083176,4.83069381264
Lille,,,2275,S. Daneelsstraat,,,23,51.2733787919,4.86975502652
Lille,,,2275,Wijngaard,,,18,51.2267477594,4.8386923177
Lille,,,2275,Beersebaan,,,92,51.2754994279,4.86502362323
Lille,,,2275,Derde Bosdreef,,,12,51.2731119308,4.80239338542
Lille,,,2275,Wechelsebaan,,,180,51.2526815554,4.81476404291
Lille,,,2275,Boskant,,,119,51.2489219795,4.81532981957
Lille,,,2275,Beulk,,,112,51.2588674512,4.77882316835
Lille,,,2275,Singel,,,4,51.2668957146,4.86707697902
Lille,,,2275,De Nefstraat,,,63,,
Lille,,,2275,Heikant,,,56,51.2296450078,4.82798452585
Lille,,,2275,Messemakersstraat,,,28,51.2582153022,4.86118220954
Lille,,,2275,Boskant,,,131,51.2504762653,4.81542394268
Lille,,,2275,De Nefstraat,,,91,51.2712855722,4.87332621558
Lille,,,2275,Akkerstraat,,,22,51.2449326115,4.82301967545
Lille,,,2275,Achterstenhoek,,,8,51.2487043582,4.81321164378
Lille,,,2275,Schoorstraat,,,26,51.2794100741,4.87944381427
Lille,,,2275,Molenheidedreef,,,11,51.2716369541,4.7985763974
Lille,,,2275,Brulens,,,18,51.2648342644,4.85972128448
Lille,,,2275,Berkenlaan,,,13,51.2277757435,4.815902853
Lille,,,2275,Duivenstraat,,,16,51.2493510911,4.81904641657
Lille,,,2275,Herentalsesteenweg,,,46,51.2239161365,4.8318116756
Lille,,,2275,Borgstraat,,,47,51.2564707718,4.78882971329
Lille,,,2275,Visbeekbaan,,,55,51.2702868386,4.79638910882
Lille,,,2275,Turnhoutsebaan,,,20A,51.2721109952,4.87864276203
Lille,,,2275,Lodewijk Mercelislaan,,,15,51.2621294491,4.78175785048
Lille,,,2275,Wechelsebaan,,,137,51.2524480665,4.81354003309
Lille,,,2275,Fazantestraat,,,11,51.2467306854,4.82641394917
Lille,,,2275,Boonhof,,,9,51.2599462106,4.78606934849
Lille,,,2275,Broekzijstraat,,,4,51.2321994339,4.81182749424
Lille,,,2275,Houtzijde,,,76,51.258338366,4.83471506177
Lille,,,2275,Visbeekbaan,,,38,51.2676219112,4.79256298895
Lille,,,2275,Veenzijde,,,62,51.2578958857,4.8642062663
Lille,,,2275,Houtakkerstraat,,,31,51.271520518,4.86528422982
Lille,,,2275,Beek,,,79,51.2334571183,4.83448272772
Lille,,,2275,Eigenaarsstraat,,,10,,
Lille,,,2275,Poederleese weg,,,82,51.2324910315,4.83036218722
Lille,,,2275,Pulsebaan,,,62,51.2598890825,4.78278858683
Lille,,,2275,Akkerpad,,,14,,
Lille,,,2275,Heiend,,,17,51.2353746777,4.82493877976
Lille,,,2275,Herentalsesteenweg,,,59,51.2230521077,4.83157205016
Lille,,,2275,Herentalsesteenweg,,,73,51.2222543908,4.83067250262
Lille,,,2275,De Dijken,,,18,51.2457918662,4.82869825535
Lille,,,2275,Wijngaard,,,43,51.2271725999,4.84046270883
Lille,,,2275,Vendelmansweg,,,39,51.2654485655,4.79270164206
Lille,,,2275,Beukenlaan,,,5,51.2284744446,4.81958430487
Lille,,,2275,Bergpad,,,28,51.2671325833,4.7865563627
Lille,,,2275,Kabienstraat,,,59,51.2419869054,4.82126435477
Lille,,,2275,Veenzijde,,,45,51.2601700719,4.86557208445
Lille,,,2275,Stepke,,,24,51.265082681,4.77976954788
Lille,,,2275,Heiend,,,80,51.2326862985,4.81394190503
Lille,,,2275,Houtzijde,,,119,51.2602485229,4.82968941846
Lille,,,2275,Akkerstraat,,,11,51.2438693971,4.82275424617
Lille,,,2275,Bersegembaan,,,38,51.2737568427,4.7912267709
Lille,,,2275,Sijsjespad,,,3,51.286858295,4.8411959913
Lille,,,2275,Nieuwstraat,,,6,51.2645213659,4.79166179522
Lille,,,2275,Laakakker,,,16,51.2279599914,4.84264152594
Lille,,,2275,Derde Bosdreef,,,8,51.2726485435,4.80313791998
Lille,,,2275,Kerkstraat,,,65,51.2377256414,4.81929018165
Lille,,,2275,De Nefstraat,,,51B,51.2701118926,4.87070192894
Lille,,,2275,De Dalen,,,52,51.2690566053,4.78826352995
Lille,,,2275,Doolstraat,,,2,51.2651933235,4.86985784975
Lille,,,2275,Moleneind,,,23,51.2327831889,4.82570898722
Lille,,,2275,Tielenbaan,,,57,51.2372245146,4.83131593057
Lille,,,2275,Boskant,,,84,51.246397988,4.81711825086
Lille,,,2275,Neerhof,,,7,51.2330123567,4.82718018911
Lille,,,2275,Borgakker,,,1,51.2570563736,4.78875177596
Lille,,,2275,Kabienstraat,,,33,51.2404689083,4.82105900071
Lille,,,2275,Schoolstraat,,,65,51.2693000993,4.86124812503
Lille,,,2275,Heiend,,,36,51.2347555776,4.81968910321
Lille,,,2275,Zand,,,65,51.2642442282,4.80211256432
Lille,,,2275,Visbeekdries,,,3,51.2693503204,4.81087884561
Lille,,,2275,Moereind,,,44,51.2562802041,4.79345906451
Lille,,,2275,Schoorstraat,,,3,,
Lille,,,2275,Zittaartse heide,,,22,51.2273920515,4.81691485431
Lille,,,2275,Boskant,,,5B,,
Lille,,,2275,Heggelaan,,,76,,
Lille,,,2275,Bersegembaan,,,2,51.2692464752,4.78830407272
Lille,,,2275,Molenpad,,,90,51.2760246413,4.86787928631
Lille,,,2275,Osseneersels,,,1,51.2576594553,4.87265328913
Lille,,,2275,Kouter,,,5,51.2252855202,4.83558353232
Lille,,,2275,Hoogland,,,29,51.2358800657,4.83777523685
Lille,,,2275,Achterste Moereind,,,34,51.2538831677,4.7976405976
Lille,,,2275,Vlimmersebaan,,,11,51.2643684163,4.7859640428
Lille,,,2275,Boskapelstraat,,,18,51.2369580536,4.82139801925
Lille,,,2275,Het Ven,,,5,51.261852278,4.8663580763
Lille,,,2275,Visbeekbaan,,,14,51.2667984542,4.78937747629
Lille,,,2275,De Dalen,,,3,51.2658071324,4.78935074422
Lille,,,2275,Houtzijde,,,45,51.2516660705,4.83022558033
Lille,,,2275,Molenstraat,,,17,51.2692040729,4.86533701848
Lille,,,2275,Boskant,,,88,51.2467060772,4.81693804811
Lille,,,2275,Achterste Moereind,,,12,51.2549357256,4.79443084598
Lille,,,2275,Bosuilweg,,,17,51.2773963699,4.79158687277
Lille,,,2275,Lozijde,,,8B,51.2752594285,4.87282234038
Lille,,,2275,Heikant,,,69,51.2291794722,4.82734200785
Lille,,,2275,De Dijken,,,7,51.244730507,4.82705647398
Lille,,,2275,Moereind,,,94,51.2559642964,4.78672047289
Lille,,,2275,Boskapelstraat,,,82,51.2311505844,4.82116215491
Lille,,,2275,Brevennendijk,,,11,51.2688675672,4.79604378514
Lille,,,2275,Schoolstraat,,,2,,
Lille,,,2275,Neerhof,,,14,51.2323992512,4.82734194682
Lille,,,2275,Kloosterstraat,,,63,51.2633701818,4.86255884
Lille,,,2275,Huidevetterstraat,,,5,51.2624433951,4.78728011992
Lille,,,2275,Beersebaan,,,8,51.2692415049,4.86716400972
Lille,,,2275,Puttekensberg,,,34,51.2661248898,4.80775575138
Lille,,,2275,Lange weg,,,28,51.2613486056,4.78112114858
Lille,,,2275,Rozenlaan,,,34,51.2646132069,4.86781931056
Lille,,,2275,Laakakker,,,10,51.2283305194,4.84324083734
Lille,,,2275,Blasvenpad,,,10,51.2646667921,4.79720220812
Lille,,,2275,Kloosterstraat,,,11,51.2658316478,4.86652643954
Lille,,,2275,Lozijde,,,37,51.2743841287,4.87244500146
Lille,,,2275,Steenbrukken,,,10,51.2349200801,4.82662368787
Lille,,,2275,Herentalsesteenweg,,,95B,51.2185024496,4.82666447452
Lille,,,2275,Den Hert,,,33,51.2633710088,4.7857002257
Lille,,,2275,Valvekenstraat,,,87,51.2519179975,4.82947053118
Lille,,,2275,Kapelstraat,,,66,51.2474012284,4.82613454034
Lille,,,2275,Wechelsebaan,,,103,51.2497172183,4.81676969177
Lille,,,2275,Heggelaan,,,50,51.2228001841,4.83255049389
Lille,,,2275,Kapelstraat,,,65,51.2475258911,4.82557893692
Lille,,,2275,De Nefstraat,,,37,51.2697494029,4.86983027603
Lille,,,2275,Beersebaan,,,14,51.269453747,4.86713662396
Lille,,,2275,Rozenlaan,,,18,51.2653261952,4.8675150556
Lille,,,2275,Boskant,,,76,51.2457808159,4.81752704524
Lille,,,2275,Groeneweg,,,4,51.2479826506,4.81938649333
Lille,,,2275,Egelspad,,,3,51.2880366576,4.84377765983
Lille,,,2275,Oevelenberg,,,38,51.2625150505,4.82328279088
Lille,,,2275,Vlimmersebaan,,,134,51.2762009726,4.78682271619
Lille,,,2275,Puttekensberg,,,22,51.2665942954,4.81023211834
Lille,,,2275,Laagland,,,31,51.2311938177,4.83070452045
Lille,,,2275,Hoeksken,,,16,51.2403957988,4.82552856267
Lille,,,2275,Waterlaat,,,1,51.2625112339,4.87179024221
Lille,,,2275,Hoogland,,,53,51.2351324972,4.83734346321
Lille,,,2275,Vlimmersebaan,,,16,,
Lille,,,2275,Den Hert,,,9A,,
Lille,,,2275,Kerkepad,,,37,51.2669698877,4.78298401806
Lille,,,2275,Kauwenberg,,,47,51.2608076279,4.82421246977
Lille,,,2275,Schoolstraat,,,5,51.2672832956,4.86641560237
Lille,,,2275,Pastorijstraat,,,19,51.2657658688,4.78988263007
Lille,,,2275,Doolstraat,,,23,51.2623642089,4.86956190832
Lille,,,2275,Haestakkers,,,7,51.2252782819,4.83820265857
Lille,,,2275,Vlimmersebaan,,,95,51.2753756412,4.78435722764
Lille,,,2275,Singel,,,3,51.2668011532,4.86712038187
Lille,,,2275,Vlimmersebaan,,,30,51.2650502285,4.78704468995
Lille,,,2275,Herentalsesteenweg,,,1,51.2260363425,4.83537662072
Lille,,,2275,Kapelstraat,,,57,51.2470272274,4.82503984636
Lille,,,2275,Zavelstraat,,,7,51.230454547,4.81983770107
Lille,,,2275,Vennestraat,,,76,51.2626786967,4.8721472056
Lille,,,2275,Lozijde,,,41,51.2747326906,4.87234144357
Lille,,,2275,Kerkstraat,,,23,51.2382089407,4.82243956865
Lille,,,2275,De Nefstraat,,,95,51.2714486865,4.87373206697
Lille,,,2275,Meikloklaan,,,36,51.2753060206,4.86962159326
Lille,,,2275,Fazantestraat,,,14D,51.2448964135,4.82573943752
Lille,,,2275,Beulk,,,36,51.2641491051,4.7832299559
Lille,,,2275,Wechelsebaan,,,202,51.2544945709,4.80974687617
Lille,,,2275,Lozijde,,,7,51.2724095822,4.874165648
Lille,,,2275,Kloosterstraat,,,78,51.2641500905,4.86292858635
Lille,,,2275,Beersebaan,,,72,51.2736424807,4.86633619434
Lille,,,2275,Bersegembaan,,,66,51.2803928571,4.79537507694
Lille,,,2275,Broekzijstraat,,,52,51.2399641142,4.80563454449
Lille,,,2275,Kosterstraat,,,61,51.269548485,4.87466872854
Lille,,,2275,Brulens,,,39,51.2690503552,4.86069799284
Lille,,,2275,Gagelveld,,,23,51.2380393163,4.82956997344
Lille,,,2275,Rode-Kruisstraat,,,11,51.2390463714,4.82647670397
Lille,,,2275,Pastorijstraat,,,53,51.2671900749,4.7927481796
Lille,,,2275,Middelveld,,,15,51.2654863469,4.87741164245
Lille,,,2275,De Dijken,,,17,51.245377453,4.8272531729
Lille,,,2275,Valvekenstraat,,,53A,51.2539014204,4.82338298113
Lille,,,2275,Eigenaarsstraat,,,3,51.2693988305,4.86792410339
Lille,,,2275,Valvekenstraat,,,73,51.2547736255,4.82762294467
Lille,,,2275,Nieuwstraat,,,19,51.2631800466,4.79243497722
Lille,,,2275,De Nefstraat,,,35,51.2695641072,4.86988315827
Lille,,,2275,Wechelsebaan,,,157,51.2537687236,4.80929768184
Lille,,,2275,Kardinaal Cardijnlaan,,,20,51.2317718069,4.83869364645
Lille,,,2275,Gustaaf C. De Bruynestraat,,,36,51.2276872364,4.83984419065
Lille,,,2275,Baan,,,37,51.233339164,4.83649041939
Lille,,,2275,Kabienstraat,,,12,51.2393286243,4.82157629672
Lille,,,2275,Kerkstraat,,,66,51.2379962085,4.81850841752
Lille,,,2275,Haestakkers,,,4,51.2248338076,4.8388102763
Lille,,,2275,Haestakkers,,,17,51.2257772233,4.83791194071
Lille,,,2275,Neerhof,,,13,51.2327056107,4.82765793877
Lille,,,2275,Lichtaartsesteenweg,,,108,51.2229113339,4.87128568493
Lille,,,2275,Vendelmansweg,,,61,51.2659829216,4.79534962604
Lille,,,2275,Zittaartse heide,,,24,51.2273458406,4.8163961876
Lille,,,2275,Zand,,,25,51.2679815682,4.80192387418
Lille,,,2275,Baan,,,29,51.2330639216,4.83563076319
Lille,,,2275,Hazenpad,,,14A,51.2900441819,4.83964738002
Lille,,,2275,Rozenlaan,,,46,51.2653282421,4.86847743926
Lille,,,2275,Gebroeders De Winterstraat,,,62,51.25964681,4.79550438899
Lille,,,2275,Zand,,,68,51.2626991715,4.80072512942
Lille,,,2275,Bremstraat,,,2,51.2700679416,4.7904195108
Lille,,,2275,Laakakker,,,11,51.2287592712,4.84453693893
Lille,,,2275,Violetlaan,,,6,51.2725047473,4.87240186466
Lille,,,2275,Wechelsebaan,,,55,51.2459361737,4.81947666084
Lille,,,2275,Baan,,,43,51.2336691848,4.83690822698
Lille,,,2275,Pulsebaan,,,96,51.2565737956,4.77817467602
Lille,,,2275,Zittaart,,,4A,51.2214854127,4.81236964134
Lille,,,2275,Lodewijk Mercelislaan,,,10,51.2618089636,4.78123181638
Lille,,,2275,De Nefstraat,,,51,,
Lille,,,2275,Nachtegalenstraat,,,6,51.2510154528,4.82004335004
Lille,,,2275,Oude Lillebaan,,,10A,51.2622279947,4.85833091788
Lille,,,2275,Visbeekbaan,,,40,,
Lille,,,2275,Veenzijde,,,14,51.2632854476,4.86401309538
Lille,,,2275,Nachtegalenstraat,,,2,51.2516661534,4.81956540141
Lille,,,2275,Puttekensberg,,,12,51.2666469864,4.80708814275
Lille,,,2275,Doolstraat,,,32,51.2615099404,4.86820419796
Lille,,,2275,P.Damiaanstraat,,,17,51.2361961909,4.83192211136
Lille,,,2275,Zagerijstraat,,,41,51.2326408998,4.81920545561
Lille,,,2275,Derde Bosdreef,,,2,,
Lille,,,2275,Hulsbos,,,50,51.2261197787,4.83153397898
Lille,,,2275,Beersebaan,,,133,51.2757636694,4.86419198022
Lille,,,2275,Kloosterstraat,,,2,51.2666902854,4.86715128803
Lille,,,2275,Molenheidedreef,,,42,51.273089705,4.79868526099
Lille,,,2275,Beersebaan,,,135,51.2758222045,4.86420851063
Lille,,,2275,Tielenbaan,,,43,51.2373948857,4.82960454393
Lille,,,2275,Tielenbaan,,,9,51.2380203078,4.82629808008
Lille,,,2275,Heiend,,,16,51.2352013791,4.82199746493
Lille,,,2275,Moleneind,,,20,51.2335047361,4.82420973536
Lille,,,2275,Beulkbeemden,,,5,51.2646996272,4.77636193449
Lille,,,2275,Heymansstraat,,,15,51.2641238843,4.78714696094
Lille,,,2275,Bergske,,,10,51.2305688235,4.83464538462
Lille,,,2275,Wijngaard,,,19,51.2267669908,4.83742689023
Lille,,,2275,De Blokken,,,3,51.2728272226,4.78707051691
Lille,,,2275,Vendelmansweg,,,66,51.2664812885,4.79764459548
Lille,,,2275,Kerkplein,,,6,51.2378154106,4.8230744914
Lille,,,2275,Messemakersstraat,,,32,51.2575642023,4.86201704682
Lille,,,2275,Kardinaal Cardijnlaan,,,26A,,
Lille,,,2275,Balsakker,,,2,51.2387316347,4.82018426346
Lille,,,2275,Doolstraat,,,44,51.2608642602,4.8675326884
Lille,,,2275,Berkenlaan,,,5,51.2278705603,4.8179189822
Lille,,,2275,Valvekenstraat,,,44,51.2533860081,4.82345701035
Lille,,,2275,Beersebaan,,,71,51.2714877674,4.86621126256
Lille,,,2275,Molenstraat,,,28,51.2696657175,4.8655510012
Lille,,,2275,De Nieuwe Wijngaard,,,19,,
Lille,,,2275,Beersebaan,,,87,51.2727701258,4.86585212374
Lille,,,2275,Wechelsebaan,,,172,51.2522449655,4.81564975577
Lille,,,2275,Zand,,,29,51.267574986,4.8015663321
Lille,,,2275,Rolleken,,,18,51.2659401801,4.83452214831
Lille,,,2275,Valvekenstraat,,,60,51.2542042482,4.82557146285
Lille,,,2275,Tielenbaan,,,79,51.237515847,4.83366995032
Lille,,,2275,Heymansstraat,,,29,51.2649080216,4.78730158394
Lille,,,2275,Wechelsebaan,,,131,51.2522056541,4.81461152233
Lille,,,2275,Wasserijstraat,,,5,51.2398104994,4.82269961351
Lille,,,2275,Pulsebaan,,,33,51.2607881183,4.78567177015
Lille,,,2275,Kerkenend,,,3,51.2270158842,4.8345418284
Lille,,,2275,Moleneind,,,11,51.2337990742,4.82456840577
Lille,,,2275,Vinkenpad,,,7,51.2920245724,4.84079821995
Lille,,,2275,Slaaplaken,,,25,51.2275319174,4.83321807492
Lille,,,2275,Koolmeesweg,,,14A,51.2761351352,4.79503764921
Lille,,,2275,Valkenstraat,,,4,51.260971628,4.86472409828
Lille,,,2275,Zagerijstraat,,,26,51.233455397,4.82532500793
Lille,,,2275,Tuinwijk,,,9,51.2347440092,4.8334317912
Lille,,,2275,Kerkstraat,,,29B,,
Lille,,,2275,Laagland,,,22,51.2310100954,4.82989881662
Lille,,,2275,Broekzijstraat,,,146,,
Lille,,,2275,Pulsebaan,,,132,51.2496894097,4.76662413625
Lille,,,2275,Herentalsesteenweg,,,105,51.2177879219,4.8258363336
Lille,,,2275,Wechelsebaan,,,122,51.2484478232,4.81860300195
Lille,,,2275,Houtakkerstraat,,,12,51.2701946757,4.86488993436
Lille,,,2275,Akkerstraat,,,24,51.2450884634,4.8229984266
Lille,,,2275,Zwaluwstraat,,,6,51.2613622954,4.86390251086
Lille,,,2275,Moereind,,,31,51.2561582633,4.79534618652
Lille,,,2275,Molenheidedreef,,,58,51.2740532762,4.79764063943
Lille,,,2275,Vlimmersebaan,,,72,51.268605682,4.78749691695
Lille,,,2275,Konijnenpad,,,32,,
Lille,,,2275,Kabienstraat,,,45,51.2414160523,4.82112219243
Lille,,,2275,Wechelsebaan,,,196,51.2541083235,4.81061681927
Lille,,,2275,Heiend,,,105,51.2329515599,4.81553365578
Lille,,,2275,Boskant,,,96,51.2473371493,4.81641852195
Lille,,,2275,Schoolblok,,,25,51.2667420175,4.87136375377
Lille,,,2275,Vlimmersebaan,,,40,51.2657672779,4.78774171508
Lille,,,2275,Ursulinenstraat,,,30,51.2668829309,4.86443122668
Lille,,,2275,Houtzijde,,,115,,
Lille,,,2275,Rozenlaan,,,55,51.2648868918,4.86835421272
Lille,,,2275,Sept,,,34,51.2697356578,4.7840956169
Lille,,,2275,Watermolenstraat,,,5,51.2559019572,4.86547393851
Lille,,,2275,Lozijde,,,51,51.2755085993,4.87180658001
Lille,,,2275,Veldstraat,,,15,51.2391355866,4.81614259472
Lille,,,2275,Kabienstraat,,,23,51.2400058039,4.82096972871
Lille,,,2275,Lichtaartsesteenweg,,,19,51.2255638172,4.83669330162
Lille,,,2275,Tuinwijk,,,28,51.2344704324,4.83340042446
Lille,,,2275,Gebroeders De Winterstraat,,,58,51.2597209379,4.79501370642
Lille,,,2275,Lindenlaan,,,7,51.2629317727,4.78929422546
Lille,,,2275,Boskant,,,26,51.2400117277,4.81925503649
Lille,,,2275,Pellaarstraat,,,25,51.277586622,4.86799077875
Lille,,,2275,Schoolstraat,,,69,51.2697831423,4.86131141394
Lille,,,2275,Koolmeesweg,,,22,51.2773687729,4.79429243317
Lille,,,2275,Rozenlaan,,,19,51.2652915448,4.86746181655
Lille,,,2275,Peerdskerkhofstraat,,,23,51.2400510384,4.82774454774
Lille,,,2275,Rozenlaan,,,45,51.2652793058,4.86840169554
Lille,,,2275,Brulens,,,7,51.2648657291,4.85759504503
Lille,,,2275,Duinenweg,,,3,51.2776250104,4.7991384969
Lille,,,2275,Kloosterstraat,,,40,51.2654421063,4.86449080513
Lille,,,2275,Dennenlaan,,,88,,
Lille,,,2275,Leeuweriksstraat,,,11,51.2596290687,4.86434921273
Lille,,,2275,Kaulildijk,,,15,51.2712280736,4.78776469832
Lille,,,2275,Pastorijstraat,,,107,51.2688813168,4.79988030398
Lille,,,2275,Gierlebaan,,,3,51.2425317354,4.82385115364
Lille,,,2275,Begonialaan,,,10,51.2602297406,4.78743096122
Lille,,,2275,De Nefstraat,,,79,51.2709251032,4.87257547856
Lille,,,2275,Beersebaan,,,1,51.268431712,4.86710633012
Lille,,,2275,Veenzijde,,,12,51.2635623755,4.86401446775
Lille,,,2275,Zittaart,,,23,51.2183659556,4.80629549872
Lille,,,2275,Boskapelstraat,,,59,,
Lille,,,2275,Valvekenstraat,,,96,51.252192138,4.82850328096
Lille,,,2275,Krokuslaan,,,1,51.271758225,4.86940556194
Lille,,,2275,Gebroeders De Winterstraat,,,71,51.2609635448,4.79355197007
Lille,,,2275,Slaaplaken,,,17,51.2271001694,4.83365926442
Lille,,,2275,Vendelmansweg,,,54,51.2658814132,4.79620346391
Lille,,,2275,Oostmalsebaan,,,86,51.271247853,4.7768216957
Lille,,,2275,Beersebaan,,,128,51.2781360492,4.8627348366
Lille,,,2275,Pastorijstraat,,,23,51.2660967163,4.79046631554
Lille,,,2275,Pastorijstraat,,,21,51.2659227091,4.79016185756
Lille,,,2275,Pulsebaan,,,41,51.2603572023,4.7850636524
Lille,,,2275,Dorp,,,55,51.2296548918,4.83372758512
Lille,,,2275,Beersebaan,,,138,51.2845971035,4.8569480902
Lille,,,2275,Baan,,,24,51.2318761082,4.83478374249
Lille,,,2275,Laagland,,,28,51.2306453914,4.82947143369
